Year,Agency ,Country,Area,Category,Sector,Amount
2014,USADF,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"193,356.80"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"91,011.57"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Nutrition,"3,411,600.00"
2014,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","5,922,733.77"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"32,534.00"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"10,237.82"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Civil Society,"887,261.38"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Good Governance,"499,094.09"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"618,316.00"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"8,307.06"
2014,USAID,Uganda,Sub-Saharan Africa,Economic Development,Agriculture,"9,067,609.11"
2014,USAID,Uganda,Sub-Saharan Africa,Economic Development,Trade and Investment,"6,351.92"
2014,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Basic Education,"2,772,325.70"
2014,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Higher Education,"3,125.90"
2014,USAID,Uganda,Sub-Saharan Africa,Environment,Clean Productive Environment,"1,547,393.97"
2014,USAID,Uganda,Sub-Saharan Africa,Environment,Environment,"21,676.01"
2014,USAID,Uganda,Sub-Saharan Africa,Environment,Natural Resources and Biodiversity,"-76,219.88"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Other Public Health Threats,"169,812.74"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Water Supply and Sanitation,"1,061,127.91"
2014,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"878,619.26"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"1,168,421.67"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"484,296.12"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Civil Society,"863,118.00"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Good Governance,"1,043,887.60"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"1,480,618.28"
2014,USAID,Uganda,Sub-Saharan Africa,Economic Development,Agriculture,"22,982,720.79"
2014,USAID,Uganda,Sub-Saharan Africa,Economic Development,Economic Opportunity,"66,259.80"
2014,USAID,Uganda,Sub-Saharan Africa,Economic Development,Trade and Investment,"624,010.40"
2014,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Basic Education,"7,689,119.80"
2014,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Higher Education,"887,620.90"
2014,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Social Assistance,"18,857.51"
2014,USAID,Uganda,Sub-Saharan Africa,Environment,Clean Productive Environment,"1,407,399.53"
2014,USAID,Uganda,Sub-Saharan Africa,Environment,Environment,623.46
2014,USAID,Uganda,Sub-Saharan Africa,Environment,Natural Resources and Biodiversity,"3,090,404.50"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Other Public Health Threats,"1,101,816.00"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Water Supply and Sanitation,"1,765,278.90"
2014,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"1,800,388.00"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"1,664,709.82"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"123,717.00"
2014,USAID,Uganda,Sub-Saharan Africa,Economic Development,Agriculture,"67,744.40"
2014,USAID,Uganda,Sub-Saharan Africa,Environment,Clean Productive Environment,"25,440.00"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"9,861.92"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Maternal and Child Health,"16,997.90"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Water Supply and Sanitation,"182,250.00"
2014,USAID,Uganda,Sub-Saharan Africa,Economic Development,Infrastructure,"5,866,924.46"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Water Supply and Sanitation,"2,001.11"
2014,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"554,404.00"
2014,USAID,Uganda,Sub-Saharan Africa,Economic Development,Infrastructure,"111,648.53"
2014,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"248,000.00"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"12,022,549.03"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Malaria,"8,573,645.59"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Maternal and Child Health,"677,435.56"
2014,USAID,Uganda,Sub-Saharan Africa,Health,HIV/AIDS,"115,098.57"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"6,510,294.74"
2014,USAID,Uganda,Sub-Saharan Africa,Health,HIV/AIDS,"76,974,984.98"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Malaria,"26,914,414.25"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Maternal and Child Health,"5,514,558.66"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Nutrition,"2,806,966.74"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Pandemic Influenza and Other Emerging Threats ,"60,575.80"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Tuberculosis,"5,659,245.83"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"5,526,998.07"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"513,019.20"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"2,388,721.05"
2014,USAID,Uganda,Sub-Saharan Africa,Health,HIV/AIDS,"33,211,912.38"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Malaria,"11,440,097.97"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Maternal and Child Health,"1,294,996.71"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Nutrition,"2,850,964.71"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Pandemic Influenza and Other Emerging Threats ,"41,891.09"
2014,USAID,Uganda,Sub-Saharan Africa,Health,Tuberculosis,"645,050.33"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"1,913,956.75"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"427,280.88"
2014,USAID,Uganda,Sub-Saharan Africa,Health,HIV/AIDS,0.26
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"27,189.17"
2014,USAID,Uganda,Sub-Saharan Africa,Health,HIV/AIDS,"157,656.00"
2014,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,Disaster Readiness,"75,492.36"
2014,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","1,143,443.00"
2014,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Good Governance,"-13,169.92"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"10,008.13"
2014,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,Disaster Readiness,"29,180.70"
2014,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","3,405,770.18"
2014,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,945.29
2014,USDA,Uganda,Sub-Saharan Africa,Economic Development,Agriculture,"799,586.72"
2014,USDA,Uganda,Sub-Saharan Africa,Education and Social Services,Basic Education,"3,442,392.53"
2012,USAID,Uganda,Sub-Saharan Africa,Health,HIV/AIDS,"2,132,300.00"
2009,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","3,281,008.42"
2009,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","1,645,009.68"
2009,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"187,213.22"
2009,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,659.84
2009,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"407,543.27"
2009,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"67,200.00"
2009,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Social Services,"1,824,063.18"
2009,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"997,210.40"
2009,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","8,209,951.22"
2009,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"3,781,062.99"
2009,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"178,766.96"
2009,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"14,342.15"
2010,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","4,799,326.92"
2010,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"227,739.30"
2010,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"191,487.32"
2010,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"604,474.32"
2010,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"500,000.00"
2010,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Social Services,"185,946.66"
2010,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"644,407.40"
2010,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","2,434,751.32"
2010,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"9,481,372.05"
2010,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"702,995.67"
2010,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"7,719.75"
2011,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","4,729,680.76"
2011,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","9,844.40"
2011,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"730,756.20"
2011,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"4,788.70"
2011,USAID,Uganda,Sub-Saharan Africa,Health,Other Public Health Threats,"1,145,687.13"
2011,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"466,375.64"
2011,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Social Services,"51,591.54"
2011,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"468,638.20"
2011,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","2,232,838.24"
2011,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"5,261,054.33"
2011,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"3,405,759.56"
2011,USAID,Uganda,Sub-Saharan Africa,Program Management,Monitoring and Evaluation,"122,436.41"
2012,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","257,612.03"
2012,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"360,003.89"
2012,USAID,Uganda,Sub-Saharan Africa,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,757.08
2012,USAID,Uganda,Sub-Saharan Africa,Health,Other Public Health Threats,"9,412.87"
2012,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"8,000.00"
2012,USAID,Uganda,Sub-Saharan Africa,Education and Social Services,Social Services,921.26
2012,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"-27,079.50"
2012,USAID,Uganda,Sub-Saharan Africa,Humanitarian Assistance,"Protection, Assistance and Solutions","187,200.87"
2012,USAID,Uganda,Sub-Saharan Africa,Peace and Security,Conflict Mitigation and Reconciliation,"-513,541.62"
2012,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"204,131.83"
2009,USAID,Uganda,Sub-Saharan Africa,Health,Pandemic Influenza and Other Emerging Threats ,"558,150.00"
2009,USAID,Uganda,Sub-Saharan Africa,Health,Malaria,"288,209.45"
2009,USAID,Uganda,Sub-Saharan Africa,Health,Maternal and Child Health,"115,290.97"
2009,USAID,Uganda,Sub-Saharan Africa,Health,HIV/AIDS,"166,666.00"
2010,USAID,Uganda,Sub-Saharan Africa,Health,Malaria,"405,154.68"
2010,USAID,Uganda,Sub-Saharan Africa,Health,Maternal and Child Health,"714,985.19"
2011,USAID,Uganda,Sub-Saharan Africa,Health,Family Planning and Reproductive Health,"280,000.00"
2011,USAID,Uganda,Sub-Saharan Africa,Health,Malaria,"56,635.87"
2011,USAID,Uganda,Sub-Saharan Africa,Health,Maternal and Child Health,"291,707.18"
2011,USAID,Uganda,Sub-Saharan Africa,Health,Nutrition,"335,538.00"
2011,USAID,Uganda,Sub-Saharan Africa,Health,Pandemic Influenza and Other Emerging Threats ,"63,235.51"
2012,USAID,Uganda,Sub-Saharan Africa,Health,HIV/AIDS,"4,459.00"
2012,USAID,Uganda,Sub-Saharan Africa,Health,Nutrition,"14,462.00"
2012,USAID,Uganda,Sub-Saharan Africa,Health,Pandemic Influenza and Other Emerging Threats ,"75,698.21"
2009,USAID,Uganda,Sub-Saharan Africa,Economic Development,Private Sector Competitiveness,"19,603.18"
2010,USAID,Uganda,Sub-Saharan Africa,Economic Development,Agriculture,"131,263.36"
2011,USAID,Uganda,Sub-Saharan Africa,Economic Development,Agriculture,"168,736.64"
2009,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"46,906.22"
2010,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"-1,116.21"
2011,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,"2,313.77"
2012,USAID,Uganda,Sub-Saharan Africa,Program Management,Direct Administrative Costs,191.79
2009,USAID,Ukraine,Eurasia,Health,Family Planning and Reproductive Health,"1,688.50"
2010,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"413,418.52"
2010,USAID,Ukraine,Eurasia,Health,Family Planning and Reproductive Health,109.5
2010,USAID,Ukraine,Eurasia,Program Management,Monitoring and Evaluation,"4,506.18"
2011,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"16,581.48"
2012,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"173,342.01"
2012,USAID,Ukraine,Eurasia,Economic Development,Infrastructure,"418,870.02"
2012,USAID,Ukraine,Eurasia,Peace and Security,Combating Weapons of Mass Destruction (WMD),"13,475.44"
2009,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"5,275,050.46"
2009,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Good Governance,"4,806,422.54"
2009,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"2,529,490.17"
2009,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"4,342,036.91"
2009,USAID,Ukraine,Eurasia,Economic Development,Agriculture,"1,001,376.62"
2009,USAID,Ukraine,Eurasia,Economic Development,Financial Sector,"5,685,217.92"
2009,USAID,Ukraine,Eurasia,Economic Development,Infrastructure,"1,164,531.47"
2009,USAID,Ukraine,Eurasia,Economic Development,Private Sector Competitiveness,"1,334,553.65"
2009,USAID,Ukraine,Eurasia,Economic Development,Trade and Investment,"1,649,232.77"
2009,USAID,Ukraine,Eurasia,Education and Social Services,Higher Education,"410,007.80"
2009,USAID,Ukraine,Eurasia,Health,HIV/AIDS,"4,350,148.87"
2009,USAID,Ukraine,Eurasia,Health,Maternal and Child Health,"577,661.69"
2009,USAID,Ukraine,Eurasia,Health,Tuberculosis,"1,637,416.86"
2009,USAID,Ukraine,Eurasia,Peace and Security,Transnational Crime,"1,055,623.11"
2009,USAID,Ukraine,Eurasia,Program Management,Direct Administrative Costs,"551,776.10"
2009,USAID,Ukraine,Eurasia,Program Management,Monitoring and Evaluation,"467,281.89"
2009,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"303,677.11"
2009,USAID,Ukraine,Eurasia,Economic Development,Agriculture,"215,568.20"
2009,USAID,Ukraine,Eurasia,Program Management,Direct Administrative Costs,"30,901.28"
2009,USAID,Ukraine,Eurasia,Health,Family Planning and Reproductive Health,"1,818,021.33"
2009,USAID,Ukraine,Eurasia,Health,HIV/AIDS,"1,176,421.28"
2009,USAID,Ukraine,Eurasia,Health,Family Planning and Reproductive Health,"800,000.00"
2009,USAID,Ukraine,Eurasia,Health,HIV/AIDS,"3,781.71"
2009,USAID,Ukraine,Eurasia,Health,Tuberculosis,"200,000.00"
2009,USAID,Ukraine,Eurasia,Health,HIV/AIDS,"651,938.09"
2009,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Good Governance,"18,001,852.93"
2010,Peace Corps,Ukraine,Eurasia,Economic Development,Economic Development - General,"843,892.30"
2010,Peace Corps,Ukraine,Eurasia,Education and Social Services,Education and Social Services - General,"3,843,863.20"
2010,Peace Corps,Ukraine,Eurasia,Health,HIV/AIDS,"165,659.63"
2010,Peace Corps,Ukraine,Eurasia,Multi-Sector,Multi-Sector - Unspecified,"229,985.48"
2010,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"4,158,398.93"
2010,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Good Governance,"2,362,780.97"
2010,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"18,454.02"
2010,USAID,Ukraine,Eurasia,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"762,581.22"
